asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_prime,climate_pledge_friendly
B0C9GJ5DYX,Xiaomi Redmi 12 4G LTE (128GB + 4GB) Factory Global Unlocked 6.67&quot; 50mp Triple Camera (Tmobile Mint Tello Global) + Extra (w/Fast 51W Dual USB Car Charger Bundle) (Sky Blue + Car Charger),$149.00,,USD,4.4,43,https://www.amazon.com/dp/B0C9GJ5DYX,https://m.media-amazon.com/images/I/61vzO5p1bHL._AC_SX444_SY639_QL65_.jpg,,$149.00,False,True,False
B0B97Z7H3P,SAMSUNG Galaxy S20 FE 5G 128GB Cloud Red - Verizon (Renewed),$179.00,$215.37,USD,3.9,45,https://www.amazon.com/dp/B0B97Z7H3P,https://m.media-amazon.com/images/I/71EScc4pOQL._AC_SX444_SY639_QL65_.jpg,,$179.00,False,False,True
B0BPDFV3ML,"SAMSUNG Galaxy A04 (SM-A045F/DS) Dual SIM 64GB/ 4GB, 6.5&quot; GSM Unlocked, International Version (32GB SD Card Bundle) - Green",$113.00,,USD,5,1,https://www.amazon.com/dp/B0BPDFV3ML,https://m.media-amazon.com/images/I/61jgjQPSdBL._AC_SX444_SY639_QL65_.jpg,,$113.00,False,True,False
B08NFCZGJF,"Samsung Galaxy A01 SM-A015A 16GB 5.7” Single-SIM Android Smartphone (Renewed) (Black, GSM Unlocked)",$93.98,,USD,3.9,288,https://www.amazon.com/dp/B08NFCZGJF,https://m.media-amazon.com/images/I/61GLRHoIvAL._AC_SX444_SY639_QL65_.jpg,,$93.98,False,True,True
B0BYLJXZMQ,"Apple iPhone 14 Pro, 128GB, Silver - Unlocked (Renewed Premium)","$1,060.00",,USD,3.7,41,https://www.amazon.com/dp/B0BYLJXZMQ,https://m.media-amazon.com/images/I/51xiCpbirGL._AC_SX444_SY639_QL65_.jpg,,"$1,060.00",False,True,True
B0C5Z4QPZH,"SAMSUNG Galaxy A14 5G Dual SIM (128GB, 4GB) 6.6&quot; 90Hz Display, Octa-Core, 50MP Triple Camera, 4G Volte (GSM Unlocked for T-Mobile, Metro, Global) International Model A146M/DS (w/ 256GB SD, Black)",$194.00,,USD,4.4,29,https://www.amazon.com/dp/B0C5Z4QPZH,https://m.media-amazon.com/images/I/51frgFA0pzL._AC_SX444_SY639_QL65_.jpg,,$194.00,False,True,False
B084GT5HWY,"Apple iPhone 11 Pro Max [256GB, Silver] + Carrier Subscription [Cricket Wireless]","$1,149.00",,USD,3.8,65,https://www.amazon.com/dp/B084GT5HWY,https://m.media-amazon.com/images/I/81hA4nb-+qL._AC_SX444_SY639_QL65_.jpg,,"$1,149.00",False,True,True
B07PLLZRHC,Samsung Galaxy J7 Star J737T 5.5&quot; T-Mobile 32GB Android 13MP - Silver (Renewed),$112.69,,USD,4.1,176,https://www.amazon.com/dp/B07PLLZRHC,https://m.media-amazon.com/images/I/51k+lnhqMhL._AC_SX444_SY639_QL65_.jpg,,$112.69,False,True,True
B0C2846P86,SAMSUNG Galaxy A24 4G LTE (128GB + 4GB) Unlocked Worldwide Latin Version (Only T-Mobile/Mint/Metro USA Market) 6.5&quot; 50MP Triple Camera + (w/Fast 25w Wall Dual Charger) (Silver),$181.50,,USD,4.5,17,https://www.amazon.com/dp/B0C2846P86,https://m.media-amazon.com/images/I/71YgPPEwFeL._AC_SX444_SY639_QL65_.jpg,,$181.50,False,True,False
B0C2G7GQ6H,SAMSUNG Galaxy A54 5G + 4G LTE (256GB + 8GB) Unlocked Worldwide Dual Sim 6.4&quot; 120Hz 50MP Triple Cam - (Black),$378.00,$409.99,USD,3.8,119,https://www.amazon.com/dp/B0C2G7GQ6H,https://m.media-amazon.com/images/I/616KYKmcp8L._AC_SX444_SY639_QL65_.jpg,,$378.00,False,False,False
B09598JR5G,"Samsung Galaxy A51 128GB 6.5&quot; 4G LTE Unlocked, Black (Renewed)",$142.99,$279.00,USD,3.5,177,https://www.amazon.com/dp/B09598JR5G,https://m.media-amazon.com/images/I/61tB+H2nk6L._AC_SX444_SY639_QL65_.jpg,,$142.99,False,False,True
B07Z3XZDT5,"Samsung Galaxy Note 10, 256GB, Aura Black - Fully Unlocked (Renewed)",$229.95,,USD,4.2,6813,https://www.amazon.com/dp/B07Z3XZDT5,https://m.media-amazon.com/images/I/519l80S-uLL._AC_SX444_SY639_QL65_.jpg,,$229.95,False,False,True
B08PMLLQ6P,"Samsung Galaxy A71 5G (128GB, 6GB) 6.7&quot; AMOLED+, Snapdragon 765G, 4500mAh Battery, Global 5G Volte GSM AT&amp;T Unlocked (T-Mobile, Metro, Straight Talk) US Warranty A716U (Prism Cube Black)",$299.00,,USD,3.7,146,https://www.amazon.com/dp/B08PMLLQ6P,https://m.media-amazon.com/images/I/61kx4uQ9c-L._AC_SX444_SY639_QL65_.jpg,,$299.00,False,True,False
B07ZPJW2XH,"Apple iPhone 11, 64GB, White - Fully Unlocked (Renewed)",$304.00,,USD,4.3,41955,https://www.amazon.com/dp/B07ZPJW2XH,https://m.media-amazon.com/images/I/31P-qsStXEL._AC_SX444_SY639_QL65_.jpg,,$304.00,True,False,True
B07RL93F7T,SAMSUNG Galaxy A50 SM-A505G 64GB 4GB RAM 25 MP 6.4&quot; Factory Unlocked- Black (Renewed),$129.96,$299.99,USD,4.1,903,https://www.amazon.com/dp/B07RL93F7T,https://m.media-amazon.com/images/I/71aVjicqCGL._AC_SX444_SY639_QL65_.jpg,,$129.96,False,False,True
B084KS5WYC,Samsung Galaxy A10e 32GB A102U GSM Unlocked Phone - Black (Renewed),$90.00,,USD,3.9,2955,https://www.amazon.com/dp/B084KS5WYC,https://m.media-amazon.com/images/I/71Eh6YWqqyL._AC_SX444_SY639_QL65_.jpg,,$90.00,False,False,True
B0875MSFWQ,"Apple iPhone SE (128GB, White) [Locked] + Carrier Subscription",$424.39,,USD,3.6,57,https://www.amazon.com/dp/B0875MSFWQ,https://m.media-amazon.com/images/I/81UhYiZH98L._AC_SX444_SY639_QL65_.jpg,,$424.39,False,True,True
B097C3TS3Q,Unlocked Samsung A42 5G 128GB - Black - SM-A426UZABXAA (Renewed),$151.95,,USD,4.1,255,https://www.amazon.com/dp/B097C3TS3Q,https://m.media-amazon.com/images/I/617Kt2KJQML._AC_SX444_SY639_QL65_.jpg,,$151.95,False,False,True
B09M2CZ8ZC,"Samsung Galaxy S21 G991U 5G | T-Mobile GSM Unlocked | Android 5G Smartphone (Renewed) (128GB, Phantom White)",$246.99,$294.99,USD,4,170,https://www.amazon.com/dp/B09M2CZ8ZC,https://m.media-amazon.com/images/I/61E+oCHJsHS._AC_SX444_SY639_QL65_.jpg,,$246.99,False,False,True
B0BXQZCD3Y,Xiaomi Redmi A2 4G 32GB + 2GB Global Version (Not USA Market) Factory Unlocked 6.52&quot; 8MP Dual Camera + (w/Fast Car Charger Bundle) (Black),$74.65,,USD,4.5,214,https://www.amazon.com/dp/B0BXQZCD3Y,https://m.media-amazon.com/images/I/71Q9CCUAC7L._AC_SX444_SY639_QL65_.jpg,,$74.65,False,True,False
B09FRBJZSY,"Samsung Galaxy Z Flip3 5G (128GB, 8GB) 6.7&quot; AMOLED, Snapdragon 888, 5G VoLTE, Fully Unlocked, F711U, Lavender (Renewed)",$339.99,$394.75,USD,4,575,https://www.amazon.com/dp/B09FRBJZSY,https://m.media-amazon.com/images/I/61OOF+0pGlL._AC_SX444_SY639_QL65_.jpg,,$339.99,False,False,True
B0BYMQ53WR,SAMSUNG Galaxy A54 5G + 4G LTE (128GB + 8GB) Unlocked Dual Sim (Only T-Mobile/Mint/Metro USA Market) 1 Year Latin America 6.4&quot; 120Hz 50MP Triple Cam + (25W Charger) (Awesome Violet (SM-A546M)),$327.50,,USD,4.4,590,https://www.amazon.com/dp/B0BYMQ53WR,https://m.media-amazon.com/images/I/51uirrYmBxL._AC_SX444_SY639_QL65_.jpg,,$327.50,False,True,False
B0BMXVFQN2,Samsung Galaxy S20 FE | 6GB / 128GB | for T-Mobile (Navy) (Renewed),$203.00,$629.97,USD,3.8,21,https://www.amazon.com/dp/B0BMXVFQN2,https://m.media-amazon.com/images/I/71SXiVpIgpL._AC_SX444_SY639_QL65_.jpg,,$203.00,False,False,True
B0C3P2BYZW,"SAMSUNG Galaxy S21 5G (128GB, 8GB RAM) 6.2&quot; AMOLED 2X, Snapdragon 888, 64MP Camera, Volte Fully Unlocked (AT&amp;T, Verizon, T-Mobile, Global) G991U1 (w/Fast Car Charger, Gray)(Renewed)",$279.80,,USD,4,75,https://www.amazon.com/dp/B0C3P2BYZW,https://m.media-amazon.com/images/I/61jYjeuNUnL._AC_SX444_SY639_QL65_.jpg,,$279.80,False,False,True
B00X8XAW7C,"Apple iPad Air 16GB Unlocked GSM 4G LTE Tablet, Space Gray (Renewed)",$199.99,,USD,4.1,57,https://www.amazon.com/dp/B00X8XAW7C,https://m.media-amazon.com/images/I/614vKAkHIrL._AC_SX444_SY639_QL65_.jpg,,$199.99,False,False,True
B09V3HQP7J,"Apple iPhone 13 (128 GB, Green) [Locked] + Carrier Subscription",$829.00,,USD,3.8,8,https://www.amazon.com/dp/B09V3HQP7J,https://m.media-amazon.com/images/I/61-r9zOKBCL._AC_SX444_SY639_QL65_.jpg,,$829.00,False,True,True
B0CDJWMZ6T,SAMSUNG Galaxy S9 | SM-G960U | 64GB | Fully Unlocked (Renewed) (Lilac Purple),$129.99,,USD,4.3,3293,https://www.amazon.com/dp/B0CDJWMZ6T,https://m.media-amazon.com/images/I/71v5pxoFKKL._AC_SX444_SY639_QL65_.jpg,,$129.99,False,False,True
B08NC5G33F,"Samsung Galaxy A11 SM-A115A 32GB Single-Sim Android Smartphone - Black (Renewed) (Black, GSM Unlocked)",$98.00,,USD,3.9,711,https://www.amazon.com/dp/B08NC5G33F,https://m.media-amazon.com/images/I/41vLKi5F+WL._AC_SX444_SY639_QL65_.jpg,,$98.00,False,True,True
B09Z8P34NM,"SAMSUNG Galaxy A13 LTE, Factory Unlocked Smartphone, Android Cell Phone, Water Resistant, 50MP Camera, US Version, 32GB, Black (Renewed)",$123.09,$169.72,USD,4.1,189,https://www.amazon.com/dp/B09Z8P34NM,https://m.media-amazon.com/images/I/61IX+1qw35L._AC_SX444_SY639_QL65_.jpg,,$123.09,False,True,True
B09B1NY84G,Samsung Galaxy A32 (5G) 64GB A326U (T-Mobile/Sprint Unlocked) 6.5&quot; Display Quad Camera Long Lasting Battery Smartphone - Black (Renewed),$133.95,$299.99,USD,4,1243,https://www.amazon.com/dp/B09B1NY84G,https://m.media-amazon.com/images/I/61AlzxcAXHL._AC_SX444_SY639_QL65_.jpg,,$133.95,False,False,True
B0CC34FBPB,Xiaomi Redmi 12 4G LTE (256GB + 8GB) Factory Global Unlocked 6.67&quot; 50mp Triple Camera (Tmobile Mint Tello Global) + Extra (w/Fast 51W Dual USB Car Charger) (Sky Blue + 51W Dual USB Car Charger),$185.00,,USD,4.6,54,https://www.amazon.com/dp/B0CC34FBPB,https://m.media-amazon.com/images/I/41OYmPwWS-L._AC_SX444_SY639_QL65_.jpg,,$185.00,False,True,False
B09ZRTQXQ7,"Samsung Galaxy A13 5G (64GB, 4GB) 6.5&quot; HD+, 50MP Triple Camera, 5000mAh Battery, 5G / 4G Volte (for T-Mobile, Metro, Sprint Only) A136U (Black) (Renewed)",$105.84,$229.99,USD,4.2,64,https://www.amazon.com/dp/B09ZRTQXQ7,https://m.media-amazon.com/images/I/61xhaqnlKPL._AC_SX444_SY639_QL65_.jpg,,$105.84,False,False,True
B09LNP1ZHT,"Apple iPhone 13, 128GB, Pink - Unlocked (Renewed)",$544.49,$594.99,USD,4.4,3293,https://www.amazon.com/dp/B09LNP1ZHT,https://m.media-amazon.com/images/I/61p1I5f5ApL._AC_SX444_SY639_QL65_.jpg,,$544.49,False,False,True
B08HC5GMK2,Samsung Galaxy A11 32GB A115U Fully Unlocked Smartphones (Renewed),$96.59,,USD,4,1101,https://www.amazon.com/dp/B08HC5GMK2,https://m.media-amazon.com/images/I/51y-JGU66-L._AC_SX444_SY639_QL65_.jpg,,$96.59,False,False,True
B0BN71KRH3,"Apple iPhone 14, 128GB, Purple for T-Mobile (Renewed)",$588.00,,USD,4.4,697,https://www.amazon.com/dp/B0BN71KRH3,https://m.media-amazon.com/images/I/619f09kK7tL._AC_SX444_SY639_QL65_.jpg,,$588.00,False,False,True
B0C1ZZRZH6,"SAMSUNG Galaxy A14 (SM-A145F/DS) Dual SIM,128GB + 4GB, Factory Unlocked GSM, International Version (Ring Grip Case Bundle) - No Warranty - (Black)",$149.99,,USD,4.5,3,https://www.amazon.com/dp/B0C1ZZRZH6,https://m.media-amazon.com/images/I/81L701E6piL._AC_SX444_SY639_QL65_.jpg,,$149.99,False,True,False
B07VZQ5D5L,Samsung Galaxy J3 Star 16GB J337T 5.0&quot; HD Display Android 8.0 4G LTE T-Mobile Smartphone - Gold (Renewed),$92.00,,USD,4.2,174,https://www.amazon.com/dp/B07VZQ5D5L,https://m.media-amazon.com/images/I/61F6V0kauNL._AC_SX444_SY639_QL65_.jpg,,$92.00,False,True,True
B0BDGKS7XD,"Xiaomi Redmi A1 (220733SL) Dual SIM, 32GB + 2GB RAM, Factory Unlocked GSM, International Version (Fast Car Charger Bundle) - (Blue), Light Blue",$84.50,,USD,4.5,1080,https://www.amazon.com/dp/B0BDGKS7XD,https://m.media-amazon.com/images/I/51UUSrd12eL._AC_SX444_SY639_QL65_.jpg,,$84.50,False,True,False
B07BHDQPD9,"Huawei P20 Lite 64GB Sakura Pink, Dual Sim, 5.84” inch, 4GB Ram, (GSM Only, No CDMA) Unlocked International Model, No Warranty",$159.00,,USD,4.1,6323,https://www.amazon.com/dp/B07BHDQPD9,https://m.media-amazon.com/images/I/81G9l3cn-uL._AC_SX444_SY639_QL65_.jpg,,$159.00,False,True,False
B08VLMQ3KS,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Gray - Unlocked (Renewed)",$233.00,$447.98,USD,3.9,3456,https://www.amazon.com/dp/B08VLMQ3KS,https://m.media-amazon.com/images/I/61jYjeuNUnL._AC_SX444_SY639_QL65_.jpg,,$233.00,False,False,True
B07P5ZZH8D,"Apple iPhone XR, US Version, 64GB, Blue - Unlocked (Renewed)",$241.00,,USD,4.5,60716,https://www.amazon.com/dp/B07P5ZZH8D,https://m.media-amazon.com/images/I/61FAlH3md+L._AC_SX444_SY639_QL65_.jpg,,$241.00,False,True,True
B09X8WR3TX,Samsung Galaxy A03 Core A032M Dual SIM GSM Unlocked Android Smartphone (Latin America Variant/US Compatible LTE) - Black,$90.99,,USD,4.3,62,https://www.amazon.com/dp/B09X8WR3TX,https://m.media-amazon.com/images/I/61EYfTYzWML._AC_SX444_SY639_QL65_.jpg,,$90.99,False,True,False
B0BZHYZ6ND,Xiaomi Redmi Note 12 4G LTE (128GB + 4GB) Global Unlocked 6.67&quot; 50MP Triple (ONLY T-Moble/Tello/Mint USA Market) + (w/ 33W Fast Car Dual Charger Bundle) (Mint Green Global + 33W Car Charger),$156.95,,USD,4.6,2963,https://www.amazon.com/dp/B0BZHYZ6ND,https://m.media-amazon.com/images/I/61brUtKPajL._AC_SX444_SY639_QL65_.jpg,,$156.95,False,True,False
B0C3JX1BPT,SAMSUNG Galaxy A54 5G + 4G LTE (128GB + 8GB) Unlocked Dual Sim (Only T-Mobile/Mint/Metro USA Market) 1 Year Latin America 6.4&quot; 120Hz 50MP Triple Cam (Awesome Graphite SM-A546E/DS),$324.69,,USD,3.8,22,https://www.amazon.com/dp/B0C3JX1BPT,https://m.media-amazon.com/images/I/618GdXB6JlL._AC_SX444_SY639_QL65_.jpg,,$324.69,False,True,False
B0BNLYNXNZ,"SAMSUNG Galaxy A04 (SM-A045F/DS) Dual SIM 64GB/ 4GB, 6.5&quot; GSM Unlocked, International Version (32GB SD Card Bundle) - Copper",$110.00,,USD,4,15,https://www.amazon.com/dp/B0BNLYNXNZ,https://m.media-amazon.com/images/I/71knp2jPSBL._AC_SX444_SY639_QL65_.jpg,,$110.00,False,True,False
B08Y7ZQQ81,"Samsung Galaxy S20 FE 5G (128GB, 6GB) 6.5&quot; AMOLED, Snapdragon 865, IP68 Water Resistant, 5G Volte Fully Unlocked (T-Mobile, Verizon, Sprint, AT&amp;T) G781U (Cloud Navy)(Renewed)",$198.00,$369.95,USD,4.1,940,https://www.amazon.com/dp/B08Y7ZQQ81,https://m.media-amazon.com/images/I/61WeLSi+UiL._AC_SX444_SY639_QL65_.jpg,,$198.00,False,False,True
B08BX6WZW1,"Samsung Galaxy S20 5G, 128GB, Cosmic Gray - Verizon (Renewed)",$188.00,$471.89,USD,4.1,5628,https://www.amazon.com/dp/B08BX6WZW1,https://m.media-amazon.com/images/I/61XsDK3-1hL._AC_SX444_SY639_QL65_.jpg,,$188.00,False,False,True
B0BBBHY12C,"SAMSUNG Galaxy Z Flip 4 Cell Phone, Factory Unlocked Android Smartphone, 128GB, Flex Mode, Hands Free Camera, Compact, Foldable Design, Informative Cover Screen, US Version, Graphite (Renewed)",$429.99,$799.97,USD,3.6,28,https://www.amazon.com/dp/B0BBBHY12C,https://m.media-amazon.com/images/I/615OWfMpgBL._AC_SX444_SY639_QL65_.jpg,,$429.99,False,False,True
B07PV68K73,SAMSUNG Galaxy A50 A505G 64GB Duos GSM Unlocked Phone w/Triple 25MP Camera - Black,$299.99,,USD,4.2,1546,https://www.amazon.com/dp/B07PV68K73,https://m.media-amazon.com/images/I/71Ly8dZuEAL._AC_SX444_SY639_QL65_.jpg,,$299.99,False,True,True
B09SHJGLNN,"Samsung Galaxy S21 FE 5G Cell Phone, Factory Unlocked Android Smartphone, 128GB, 120Hz Display, Pro Grade Camera, All Day Intelligent Battery, US Version, Graphite (Renewed)",$261.99,$499.99,USD,4.2,761,https://www.amazon.com/dp/B09SHJGLNN,https://m.media-amazon.com/images/I/61CJQoz1-sL._AC_SX444_SY639_QL65_.jpg,,$261.99,False,False,True
B09HWFFLJG,"SAMSUNG Galaxy A52 A526U 5G, T-Mobile Locked Smartphone, Android Cell Phone, Water Resistant, 64MP Camera, US Version, 128GB, Black - (Renewed)",$175.00,,USD,4.1,53,https://www.amazon.com/dp/B09HWFFLJG,https://m.media-amazon.com/images/I/41cglM3UHdL._AC_SX444_SY639_QL65_.jpg,,$175.00,False,True,True
B00X8XAW7C,"Apple iPad Air 16GB Unlocked GSM 4G LTE Tablet, Space Gray (Renewed)",$199.99,,USD,4.1,57,https://www.amazon.com/dp/B00X8XAW7C,https://m.media-amazon.com/images/I/614vKAkHIrL._AC_SX444_SY639_QL65_.jpg,,$199.99,False,False,True
B0BX4MQH3G,Xiaomi Redmi Note 12 4G LTE (128GB + 4GB) Global Unlocked 6.67&quot; 50MP Triple (ONLY T-Moble/Tello/Mint USA Market) + (w/ 33W Fast Car Dual Charger Bundle) (Onyx Gray Global + 33W Car Charger),$151.99,,USD,4.6,2963,https://www.amazon.com/dp/B0BX4MQH3G,https://m.media-amazon.com/images/I/51fAmmSJcUL._AC_SX444_SY639_QL65_.jpg,,$151.99,False,True,False
B0BRHMW7NP,Samsung - Galaxy A53 5G 128GB - Awesome Black (Verizon) (Renewed),$179.95,$189.99,USD,,0,https://www.amazon.com/dp/B0BRHMW7NP,https://m.media-amazon.com/images/I/919UIBr7WeL._AC_SX444_SY639_QL65_.jpg,,$179.95,False,False,False
B077578W38,"Apple iPhone X, US Version, 64GB, Space Gray - Fully Unlocked (Renewed)",$225.00,,USD,4.2,23660,https://www.amazon.com/dp/B077578W38,https://m.media-amazon.com/images/I/61gVPTl5N3L._AC_SX444_SY639_QL65_.jpg,,$225.00,False,True,True
B09644SVWZ,"Samsung Galaxy S21+ Plus G996U | Android Cell Phone | US Version 5G Smartphone | Pro-Grade Camera, 8K Video, 64MP High Res | 128GB, T-Mobile Locked, Phantom Black - (Renewed)",$257.50,,USD,4.3,379,https://www.amazon.com/dp/B09644SVWZ,https://m.media-amazon.com/images/I/61-QMCHyUES._AC_SX444_SY639_QL65_.jpg,,$257.50,False,False,True
B0B3BKNKRW,"SAMSUNG Galaxy S22 Ultra Smartphone, Android Cell Phone, 128GB, 8K Camera &amp; Video, Brightest Display, S Pen, Long Battery Life, Fast 4nm Processor - T-Mobile (Renewed) (Phantom Black)",$551.83,$699.95,USD,4.1,110,https://www.amazon.com/dp/B0B3BKNKRW,https://m.media-amazon.com/images/I/61SvitSvKfL._AC_SX444_SY639_QL65_.jpg,,$551.83,False,False,True
B0BPN14LQG,"SAMSUNG Galaxy A23 5G A Series Cell Phone, Factory Unlocked Android Smartphone, 64GB, Wide Lens Camera, 6.6” Infinite Display Screen, Long Battery Life, US Version, 2022, Black (Renewed)",$177.99,$299.99,USD,4.2,33,https://www.amazon.com/dp/B0BPN14LQG,https://m.media-amazon.com/images/I/81AR3K-lOFL._AC_SX444_SY639_QL65_.jpg,,$177.99,False,False,True
B0BDY59V1G,"Apple iPhone SE 3rd Gen, 64GB, RED - Unlocked (Renewed Premium)",$280.00,,USD,4.4,729,https://www.amazon.com/dp/B0BDY59V1G,https://m.media-amazon.com/images/I/61A0Zu4K-TL._AC_SX444_SY639_QL65_.jpg,,$280.00,False,False,True
B078T23Q22,Huawei Mate 10 Porsche Design Factory Unlocked 256GB Android Smartphone Diamond Black,$699.99,,USD,4.4,844,https://www.amazon.com/dp/B078T23Q22,https://m.media-amazon.com/images/I/81mXoVNMqOL._AC_SX444_SY639_QL65_.jpg,,$699.99,False,True,False
B0BNLYNXNZ,"SAMSUNG Galaxy A04 (SM-A045F/DS) Dual SIM 64GB/ 4GB, 6.5&quot; GSM Unlocked, International Version (32GB SD Card Bundle) - Copper",$110.00,,USD,4,15,https://www.amazon.com/dp/B0BNLYNXNZ,https://m.media-amazon.com/images/I/71knp2jPSBL._AC_SX444_SY639_QL65_.jpg,,$110.00,False,True,False
B08WHKF6RJ,"Samsung Galaxy S21+ 5G, US Version, 128GB, Phantom Black - Unlocked (Renewed)",$267.00,$279.99,USD,4.1,1199,https://www.amazon.com/dp/B08WHKF6RJ,https://m.media-amazon.com/images/I/61-QMCHyUES._AC_SX444_SY639_QL65_.jpg,,$267.00,False,False,True
B07VNP3ZCS,"Samsung Galaxy S8, 5.8&quot; 64GB (Verizon Wireless) - Midnight Black (Renewed)",$139.00,$149.99,USD,4,142,https://www.amazon.com/dp/B07VNP3ZCS,https://m.media-amazon.com/images/I/81qGRc74iVL._AC_SX444_SY639_QL65_.jpg,,$139.00,False,False,True
B09XRBXXKZ,"SAMSUNG Galaxy S22 Ultra Smartphone, Factory Unlocked Android Cell Phone, 256GB, 8K Camera &amp; Video, Brightest Display, S Pen, Long Battery Life, Fast 4nm Processor, US Version, Green (Renewed)",$680.00,$849.99,USD,4.3,470,https://www.amazon.com/dp/B09XRBXXKZ,https://m.media-amazon.com/images/I/61BMTw-P1nL._AC_SX444_SY639_QL65_.jpg,,$680.00,False,False,True
